0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.100884513577137795e+03 4.039674133671478096e-02 3.240077396224740145e-06 3.082944546905239669e+00
3.000000000000000000e+00 5.214701194870374366e+02 2.901818989486477235e-02 3.245351119397347512e-06 1.809181436908088303e+00
4.000000000000000000e+00 2.959675184722753443e+02 1.707677639545100018e-02 3.242190121059201792e-06 1.061505398194477090e+00
5.000000000000000000e+00 1.886817432205334626e+02 8.670979270781432532e-03 3.243020567332568723e-06 6.266206643788426733e-01
6.000000000000000000e+00 1.304391680690662270e+02 3.892903709931954444e-03 3.242146665850467272e-06 3.731210025169784394e-01
7.000000000000000000e+00 9.568978837380200275e+01 1.627323347581404378e-03 3.242499971268571574e-06 2.251105272806289137e-01
8.000000000000000000e+00 7.338705047355654187e+01 7.279185287510880854e-04 3.242135302330395998e-06 1.389196648081179875e-01
9.000000000000000000e+00 5.827518864938603116e+01 4.163137250571393518e-04 3.242285413733842440e-06 8.923916047912873462e-02
1.000000000000000000e+01 4.757126969657544180e+01 2.954043300320124401e-04 3.242053712820383665e-06 6.114504309700944523e-02
1.100000000000000000e+01 3.970321095119090415e+01 2.194476290036839652e-04 3.242097262953647153e-06 4.556820887632550415e-02
1.200000000000000000e+01 3.376493125760669756e+01 1.598654638367779887e-04 3.241911298255130076e-06 3.703462571682684251e-02
1.300000000000000000e+01 2.914586324564028530e+01 1.194041078661041888e-04 3.241899967137992068e-06 3.223738193401778918e-02
1.400000000000000000e+01 2.548189893727543520e+01 9.781415654288909357e-05 3.241720125407242717e-06 2.929265732450165444e-02
1.500000000000000000e+01 2.252172830654134117e+01 8.832075972022709822e-05 3.241642696036648886e-06 2.720510863428502943e-02
1.600000000000000000e+01 2.010031394218982115e+01 8.349631758880439111e-05 3.241445509141639810e-06 2.550564707851157506e-02
1.700000000000000000e+01 1.808988274873869884e+01 8.051817633556000860e-05 3.241309217449888921e-06 2.395768649170067557e-02
1.800000000000000000e+01 1.639028705709690215e+01 7.856703207996178315e-05 3.241078067306634753e-06 2.248883187483300197e-02
1.900000000000000000e+01 1.495982982759199054e+01 7.881081418724087426e-05 3.240881801709834483e-06 2.119585046439648526e-02
2.000000000000000000e+01 1.372643076085481795e+01 8.173310692881363432e-05 3.240603976856041954e-06 2.001814772276309592e-02
2.100000000000000000e+01 1.266166311341780037e+01 8.651070261526019986e-05 3.240343275107127313e-06 1.900140613784289875e-02
2.200000000000000000e+01 1.173322662555122520e+01 9.249249485458376429e-05 3.240008050976698955e-06 1.812152264992923645e-02
2.300000000000000000e+01 1.091415662042338752e+01 9.910243088494606449e-05 3.239670833006282075e-06 1.736475757502319375e-02
2.400000000000000000e+01 1.019140752884709578e+01 1.060109737012869405e-04 3.239276220368388372e-06 1.671179164228815336e-02
2.500000000000000000e+01 9.551938401365166698e+00 1.130911067717299177e-04 3.238882846267500896e-06 1.607221634122412215e-02
2.600000000000000000e+01 8.979121806799824412e+00 1.203115925056875870e-04 3.238420868292667759e-06 1.547088385231145356e-02
2.700000000000000000e+01 8.466585890604715559e+00 1.275856474138420925e-04 3.237945995383916873e-06 1.488474038841845412e-02
2.800000000000000000e+01 8.004336465153926383e+00 1.346956833252733153e-04 3.237407571627020963e-06 1.425452501409573899e-02
2.900000000000000000e+01 7.585747629029969907e+00 1.416835459147639746e-04 3.236853093001036212e-06 1.362614923192434144e-02
3.000000000000000000e+01 7.207116326132214645e+00 1.486431408064336308e-04 3.236241894233372997e-06 1.295647939883014764e-02
3.100000000000000000e+01 6.859346858189672602e+00 1.556447960250443858e-04 3.235607051650358087e-06 1.231148545913257793e-02
3.200000000000000000e+01 6.543406326965061304e+00 1.628934740217388266e-04 3.234916206811670023e-06 1.165242882737941958e-02
3.300000000000000000e+01 6.252574775339479807e+00 1.701843866717352486e-04 3.234198326591803238e-06 1.099917646703178070e-02
3.400000000000000000e+01 5.984197843571441133e+00 1.776554800282919698e-04 3.233425342117658019e-06 1.038201346251914695e-02
3.500000000000000000e+01 5.739315644164309838e+00 1.851855783035511610e-04 3.232624730800078844e-06 9.751492669870165039e-03
3.600000000000000000e+01 5.511370584921205129e+00 1.927663180156724207e-04 3.231770339341328654e-06 9.155844323544661337e-03
3.700000000000000000e+01 5.300362193628679108e+00 2.004454675870184169e-04 3.230883983269410561e-06 8.565171433948463864e-03
3.800000000000000000e+01 5.104372884069903193e+00 2.081263054641179411e-04 3.229945885116247744e-06 7.988783111238873316e-03
3.900000000000000000e+01 4.921795640399514227e+00 2.157685938024512997e-04 3.228974625864008424e-06 7.422460753048166007e-03
4.000000000000000000e+01 4.751503389437123026e+00 2.233581559490207581e-04 3.227952905066781347e-06 6.856028842923138529e-03
4.100000000000000000e+01 4.592387553608675788e+00 2.308904267528432753e-04 3.226897292698242604e-06 6.284102771960264552e-03
4.200000000000000000e+01 4.443458087901091424e+00 2.383826009690130610e-04 3.225792679702948314e-06 5.713215236011838331e-03
4.300000000000000000e+01 4.303789897754121796e+00 2.458541738567753248e-04 3.224653893789603002e-06 5.150024295295185447e-03
4.400000000000000000e+01 4.172678097378589968e+00 2.533140274454100745e-04 3.223467600128759094e-06 4.594908908486157809e-03
4.500000000000000000e+01 4.049532079450818500e+00 2.607615862788347579e-04 3.222247101071389959e-06 4.047213183989518959e-03
